,address,zid
633,317-S-163rd-St-Burien-WA-98166,2102298930
635,535-S-163RD-Ln-Burien-WA-98148,96707735
636,12202-Marine-View-Dr-SW-Burien-WA-98146,49056276
637,Shorewood-Dr-SW-Burien-WA-98146,2101391266
639,3538-SW-171st-St-Burien-WA-98166,49048957
641,2136-SW-167th-St-Burien-WA-98166,48935088
642,2402-SW-154th-Pl-Burien-WA-98166,2101723762
643,2401-SW-154-Pl-Burien-WA-98166,2101723761
644,16012-6th-Ave-SW-Burien-WA-98166,48712143
645,866-SW-139th-St-Burien-WA-98166,48935456
646,31-SW-170th-St-Burien-WA-98166,2101836682
647,11639-18th-Ave-SW-Burien-WA-98146,48877494
648,16464-6th-Ave-SW-Burien-WA-98166,48927789
649,15707-4th-Ave-S-APT-34-Burien-WA-98148,49079321
650,344-S-184th-St-Burien-WA-98148,48939295
651,17431-Ambaum-Blvd-S-UNIT-B9-Burien-WA-98148,2132522422
652,14601-24th-Ave-SW-Burien-WA-98166,49049374
653,12901-8th-Ave-S-Burien-WA-98168,2102122374
654,13618-6th-Pl-S-Burien-WA-98168,48895413
655,922-SW-151st-St-Burien-WA-98166,2103141995
656,15931-22nd-Ave-SW-Burien-WA-98166,48806318
657,16655-Marine-View-Dr-SW-Burien-WA-98166,49050803
658,1431-SW-137th-St-Burien-WA-98166,48880012
659,1313-SW-116th-St-Burien-WA-98146,48898013
661,134-S-163rd-Ln-Burien-WA-98148,2102663793
662,Des-Moines-Memorial-Dr-S-Burien-WA-98148,2101332765
663,15021-28th-Ave-SW-Burien-WA-98166,49049472
664,695-S-163RD-Ln-Burien-WA-98148,96668134
665,198-Des-Moines-Memorial-Dr-S-Des-Moines-WA-98148,2109128105
667,1221-SW-126th-St-APT-A-Burien-WA-98146,49055764
669,11906-23rd-Ave-SW-Burien-WA-98146,48713310
670,15244-24th-Ave-SW-Burien-WA-98166,2101288572
671,15711-4th-Ave-S-APT-33-Burien-WA-98148,49079332
673,1411-SW-148th-St-Burien-WA-98166,49148619
674,593-S-163RD-Ln-Burien-WA-98148,96688170
675,16220-13th-Ave-SW-Burien-WA-98166,48839683
676,126-SW-129th-St-Burien-WA-98146,48651559
677,1347-SW-175th-St-Normandy-Park-WA-98166,48841802
679,652-SW-150th-St-Burien-WA-98166,48850079
680,1036-SW-130TH-St-B-Burien-WA-98146,72496680
681,12701-Standring-Ln-SW-Burien-WA-98146,49056455
682,1247-SW-152nd-St-Burien-WA-98166,48767486
683,315-S-168th-St-Burien-WA-98148,48837362
684,16751-31st-Ave-SW-Burien-WA-98166,48838336
685,941-11th-Ave-E-Seattle-WA-98102,63335596
687,205-Summit-Ave-E-APT-304-Seattle-WA-98102,2101388851
688,1819-E-Republican-St-STUDIOS-Seattle-WA-98112,2106268477
690,1102-Harvard-Ave-E-Seattle-WA-98102,49005976
691,Summit-Ave-E-Seattle-WA-98102,2103772743
692,530-Melrose-Ave-E-APT-507-Seattle-WA-98102,48886622
693,1111-E-Pike-St-APT-204-Seattle-WA-98122,89210468
694,1006-E-Prospect-St-APT-E-Seattle-WA-98102,2105008719
696,222-Summit-Ave-E-Seattle-WA-98102,2103475049
699,221-13th-Ave-E-Seattle-WA-98102,2103758085
700,1175-Broadway-E-UNIT-D-6-Seattle-WA-98102,2101679502
