,address,zid
312,12244-169th-Pl-NE-Redmond-WA-98052,2101295150
315,12701-NE-113th-Pl-Kirkland-WA-98033,48810057
317,13216-137th-Pl-NE-Kirkland-WA-98034,119637873
319,14326-77th-Ave-NE-Kirkland-WA-98034,118556841
321,725-1st-St-S-APT-303-Kirkland-WA-98033,48920741
323,12721-NE-129th-Ct-UNIT-F201-Kirkland-WA-98034,48664014
324,14801-119th-Ave-NE-Kirkland-WA-98034,48857449
326,813-Kirkland-Way-4-Kirkland-WA-98033,2101164401
327,11586-NE-88th-St-Kirkland-WA-98033,48902487
328,11347-NE-112th-St-Kirkland-WA-98033,48902896
329,8728-124th-Ave-NE-Kirkland-WA-98033,48714777
330,8822-NE-118th-Pl-Kirkland-WA-98034,89710573
332,109-2nd-St-S-APT-635-Kirkland-WA-98033,58388041
334,7830-131st-Ave-NE-Kirkland-WA-98033,49036655
336,11441-81st-Ave-NE-Kirkland-WA-98034,48855170
337,9039-NE-Juanita-Dr-APT-103-Kirkland-WA-98034,49036797
339,7609-127th-Pl-NE-Kirkland-WA-98033,2101852402
341,13613-NE-129th-St-Kirkland-WA-98034,122184183
344,0-6-Block:-136th-Ave-NE-Redmond-WA-98033,2101310283
345,6336-NE-138th-Pl-Kirkland-WA-98034,49131847
346,13806-123rd-Ave-NE-Kirkland-WA-98034,49004393
348,12715-79th-Ct-NE-Kirkland-WA-98034,48897967
349,10255-NE-62nd-St-Kirkland-WA-98033,48716671
352,14005-91st-Pl-NE-Kirkland-WA-98034,48949984
353,13644-NE-129th-St-Kirkland-WA-98034,122183898
354,12215-86th-Ave-NE-Kirkland-WA-98034,123727509
355,10022-NE-120th-Ln-Kirkland-WA-98034,2101366320
356,8908-NE-134th-St-Kirkland-WA-98034,2101277420
357,13810-Juanita-Woodinville-Way-NE-Kirkland-WA-98034,48715817
358,122-Xx-91st-Ave-NE-Kirkland-WA-98034,2101244972
359,10151-NE-116th-Pl-Kirkland-WA-98034,48880467
360,10215-125th-Ave-NE-Kirkland-WA-98033,2102097230
361,10802-103rd-Ave-NE-Kirkland-WA-98033,84757485
362,6812-NE-130th-Pl-Kirkland-WA-98034,48917166
363,11110-NE-125th-Ln-APT-H231-Kirkland-WA-98034,2116558937
364,309-10th-Ave-W-Kirkland-WA-98033,48901880
365,8248-126th-Ave-NE-APT-C201-Kirkland-WA-98033,68476111
366,731-16th-Ave-W-Kirkland-WA-98033,48693234
367,8-19th-Ave-Kirkland-WA-98033,48715920
372,11606-NE-140th-St-Kirkland-WA-98034,48857338
373,7608-127th-Pl-NE-Kirkland-WA-98033,2102774891
374,12814-94th-Ave-NE-Kirkland-WA-98034,48842667
375,12510-NE-130th-Way-APT-B106-Kirkland-WA-98034,2103016637
376,718-Kirkland-Cir-APT-B202-Kirkland-WA-98033,2101807604
378,10616-106th-Pl-NE-Kirkland-WA-98033,80114433
379,12724-NE-144th-St-APT-E303-Kirkland-WA-98034,48932425
380,12723-NE-116th-St-APT-G302-Kirkland-WA-98034,48736554
382,13621-NE-129th-St-Kirkland-WA-98034,2104900236
383,8640-NE-141st-St-Kirkland-WA-98034,49003478
384,8719-NE-133rd-Pl-Kirkland-WA-98034,48830597
386,9330-NE-Juanita-Dr-APT-405-Kirkland-WA-98034,48883083
388,12740-NE-97th-Pl-Kirkland-WA-98033,49036958
389,9123-NE-Juanita-Dr-UNIT-307-Kirkland-WA-98034,2101304843
391,102-State-St-S-APT-308W-Kirkland-WA-98033,2107610275
393,9839-NE-138th-Pl-Kirkland-WA-98034,2113805922
394,9060-NE-117th-Pl-Kirkland-WA-98034,2103378682
398,9727-NE-Juanita-Dr-APT-109-Kirkland-WA-98034,48892517
399,8617-NE-139th-St-Kirkland-WA-98034,48668774
402,211-Kirkland-Ave-APT-205-Kirkland-WA-98033,68477671
404,12234-NE-136th-Pl-Kirkland-WA-98034,48762961
405,11407-NE-103rd-St-Kirkland-WA-98033,48856234
406,11424-NE-86th-St-Kirkland-WA-98033,2101318015
407,8328-NE-126th-Pl-Kirkland-WA-98034,2102173739
408,1540-Kirkland-Ave-Kirkland-WA-98033,48714917
409,13132-NE-138th-Pl-Kirkland-WA-98034,60973229
410,9733-132nd-Ave-NE-Kirkland-WA-98033,48902711
412,10153-NE-112th-Pl-Kirkland-WA-98033,48891786
413,531-10th-Ave-Kirkland-WA-98033,48716491
416,12435-NE-72nd-St-Kirkland-WA-98033,123152136
419,11818-84th-Ave-NE-Kirkland-WA-98034,48842738
420,1506-5th-Pl-Kirkland-WA-98033,48716260
422,12414-NE-136th-Pl-Kirkland-WA-98034,48809528
425,14315-130th-Pl-NE-Kirkland-WA-98034,48900148
426,12012-81st-Ave-NE-Kirkland-WA-98034,49140618
427,12229-100th-Ave-NE-B-107-Kirkland-WA-98034,2101456854
429,12824-103rd-Pl-NE-Kirkland-WA-98034,49070521
430,12817-NE-139th-Ct-Kirkland-WA-98034,48809418
433,7014-116th-Ave-NE-APT-C-Kirkland-WA-98033,49134465
434,12654-NE-80th-St-Kirkland-WA-98033,48714715
436,13544-137th-Pl-NE-Kirkland-WA-98034,48816579
439,13470-NE-135th-St-Kirkland-WA-98034,49111668
441,6224-102nd-Pl-NE-Kirkland-WA-98033,49069043
442,13225-Holmes-Point-Dr-NE-Kirkland-WA-98034,48892418
443,13233-Holmes-Point-Dr-NE-Kirkland-WA-98034,48892419
444,501-Kirkland-Ave-APT-107-Kirkland-WA-98033,48705817
447,648-14th-Ave-W-Kirkland-WA-98033,48902038
448,12719-NE-116th-St-APT-E204-Kirkland-WA-98034,48736534
450,15-21st-Pl-Kirkland-WA-98033,121902281
452,11413-105th-Ct-NE-502-Kirkland-WA-98033,49077091
455,10834-NE-68th-St-APT-B6-Kirkland-WA-98033,2101174143
458,717-20th-Ave-W-Kirkland-WA-98033,48716601
459,1820-10th-St-W-Kirkland-WA-98033,48902984
460,11104-NE-116th-St-Kirkland-WA-98034,48838097
461,12399-105th-Pl-NE-Kirkland-WA-98034,49120643
462,12423-NE-145th-Pl-APT-B156-Kirkland-WA-98034,2111552481
465,12504-NE-117th-Pl-APT-A8-Kirkland-WA-98034,49031152
466,12439-NE-Totem-Lake-Way-APT-201-Kirkland-WA-98034,58381896
469,13632-NE-132nd-Pl-Kirkland-WA-98034,119638221
472,11006-NE-112th-St-Kirkland-WA-98033,70582093
476,5924-114th-Ave-NE-Kirkland-WA-98033,108801364
477,528-Lake-St-S-APT-A102-Kirkland-WA-98033,2101146517
478,11501-111th-Pl-NE-Kirkland-WA-98033,72498216
479,8257-NE-Juanita-Dr-Kirkland-WA-98034,48892221
483,12221-86th-Ave-NE-Kirkland-WA-98034,48842676
486,13900-Juanita-Woodinville-Way-NE-Kirkland-WA-98034,2101651046
488,13640-NE-129th-St-Kirkland-WA-98034,122182554
490,201-2nd-Ave-S-Kirkland-WA-98033,49084351
491,7710-127th-Pl-NE-Kirkland-WA-98033,2101471454
492,11316-NE-129th-St-Kirkland-WA-98034,48732911
493,14140-74th-Pl-NE-14B-Kirkland-WA-98034,2101156413
494,4507-Lake-Washington-Blvd-NE-Kirkland-WA-98033,2137321929
495,14335-Simonds-Rd-NE-APT-C302-Kirkland-WA-98034,61767788
496,8439-NE-110th-Pl-Kirkland-WA-98034,48892291
497,12327-93rd-Ln-NE-Kirkland-WA-98034,2102620886
498,11236-NE-141st-St-Kirkland-WA-98034,2102017089
501,4604-Lake-Washington-Blvd-NE-Kirkland-WA-98033,48921145
503,11504-NE-128th-St-APT-30-Kirkland-WA-98034,48758136
504,1509-10th-St-W-Kirkland-WA-98033,48716657
505,9705-110th-Ave-NE-Kirkland-WA-98033,48907872
506,7322-128th-Ave-NE-Kirkland-WA-98033,48808427
507,11217-NE-106th-Pl-Kirkland-WA-98033,48892687
508,8851-NE-Juanita-Ln-Kirkland-WA-98034,48892171
509,13309-NE-138th-Pl-Kirkland-WA-98034,49104988
510,11633-108th-Ave-NE-Kirkland-WA-98034,48847376
514,11809-100th-Ave-NE-APT-B303-Kirkland-WA-98034,68479110
515,13433-90th-Pl-NE-Kirkland-WA-98034,48790725
516,11108-NE-65th-St-Kirkland-WA-98033,54829609
517,11808-NE-144th-Pl-Kirkland-WA-98034,48857176
518,13202-NE-129th-Pl-Kirkland-WA-98034,122184167
520,9607-Slater-Ave-NE-Kirkland-WA-98033,96672591
521,8324-NE-126th-Pl-Kirkland-WA-98034,2101673451
522,13315-125th-Ave-NE-Kirkland-WA-98034,48869572
524,375-Kirkland-Ave-APT-227-Kirkland-WA-98033,72499961
525,13841-65th-Pl-NE-Kirkland-WA-98034,49131865
527,6622-NE-130th-Ln-Kirkland-WA-98034,63336638
528,14507-127th-Ave-NE-Kirkland-WA-98034,2105323185
530,11612-NE-155th-St-Kirkland-WA-98034,49015373
531,6858-NE-129th-St-Kirkland-WA-98034,68474294
532,9201-NE-Juanita-Dr-APT-403-Kirkland-WA-98034,48891205
535,4920-102nd-Ln-NE-Kirkland-WA-98033,49145809
536,1113-Kirkland-Ave-APT-3B-Kirkland-WA-98033,80115059
538,11417-NE-88th-St-Kirkland-WA-98033,48902477
539,10020-NE-123rd-St-IC-Kirkland-WA-98034,2101151260
540,14423-131st-Pl-NE-Kirkland-WA-98034,121902967
543,11914-90th-Ave-NE-LOT-G-Kirkland-WA-98034,2101929862
544,220-1st-St-APT-504-Kirkland-WA-98033,72498004
545,12709-NE-116th-St-APT-C103-Kirkland-WA-98034,48736505
548,12618-100th-Ln-NE-UNIT-J248-Kirkland-WA-98034,2105690679
551,12022-89th-Pl-NE-Kirkland-WA-98034,49117725
553,13621-NE-129th-St-Kirkland-WA-98034,122182686
554,1023-14th-Pl-W-Kirkland-WA-98033,48680976
557,13118-NE-97th-St-Kirkland-WA-98033,2101353440
558,13645-NE-129th-St-Kirkland-WA-98034,122184434
560,11103-NE-124th-Ln-E119-Kirkland-WA-98034,2101412789
565,404-11th-Ave-W-Kirkland-WA-98033,48901978
567,234-8th-Ave-W-Kirkland-WA-98033,48901876
568,410-2nd-Ave-S-APT-114-Kirkland-WA-98033,63339203
569,526-14th-Ave-W-Kirkland-WA-98033,48902028
571,0-136th-Ave-NE-Kirkland-WA-98033,2101308937
573,375-Kirkland-Ave-APT-244-Kirkland-WA-98033,72500984
574,1601-1st-St-Kirkland-WA-98033,48716106
575,14827-116th-Pl-NE-Kirkland-WA-98034,48857429
577,14335-Simonds-Rd-NE-APT-B303-Bothell-WA-98011,61292446
